wally west,wwest@jleague.org,253.253.228.165,240.237.148.222,2015-12-30T01:02:52,47.43554,8.32255,858281
john constantine,jconstantine@jleague.org,240.237.148.218,146.157.217.205,2015-12-30T01:03:03,46.83714,8.23366,982252
clark kent,ckent@jleague.org,134.218.213.176,134.218.213.136,2015-12-30T01:04:28,45.9677,9.53012,496302
dinah lance,dlance@jleague.org,134.218.213.136,253.253.228.221,2015-12-30T01:05:54,45.28041,8.30882,425428
billy batson,bbatson@jleague.org,253.253.228.165,103.11.11.77,2015-12-29T01:06:22,49.66186,10.58787,977896
victor stone,vstone@jleague.org,146.157.216.209,134.218.213.136,2015-12-29T01:07:11,47.22883,7.65016,161750
barry allen,ballen@jleague.org,253.253.228.26,146.157.216.74,2015-12-28T01:07:40,47.3265,11.24857,783911
wally west,wwest@jleague.org,240.237.148.218,134.218.213.136,2015-12-28T01:08:56,45.88493,9.84183,876313
victor stone,vstone@jleague.org,253.253.228.26,50.133.32.218,2015-12-28T01:09:21,48.03062,10.32333,65184
arthur curry,acurry@jleague.org,146.157.217.205,103.11.11.77,2015-12-28T01:09:22,46.3739,11.5359,596558
kyle rayner,krayner@jleague.org,50.133.32.217,50.133.32.252,2015-12-28T01:11:00,46.56486,7.86943,913715
bruce wayne,bwayne@jleague.org,103.11.11.116,103.11.11.116,2015-12-27T01:11:50,49.69825,10.49766,825402
billy batson,bbatson@jleague.org,103.11.11.14,8.79.168.167,2015-12-27T01:12:26,45.27327,11.70925,162442
dinah lance,dlance@jleague.org,50.133.32.217,253.253.228.10,2015-12-27T01:14:05,47.24157,8.3123,949257
kara zor-el,kzor-el@jleague.org,240.237.148.67,134.218.213.202,2015-12-26T01:14:53,45.15096,12.36706,962938
arthur curry,acurry@jleague.org,134.218.213.184,50.133.32.231,2015-12-26T01:16:04,47.43985,10.05225,499615
dick grayson,dgrayson@jleague.org,253.253.228.10,240.237.148.218,2015-12-26T01:17:38,45.31045,8.69358,122506
barry allen,ballen@jleague.org,103.11.11.80,8.79.168.234,2015-12-26T01:18:01,45.14704,9.19304,579685
diana prince,dprince@jleague.org,134.218.213.176,253.253.228.26,2015-12-25T01:18:48,45.79013,11.88956,999759
john constantine,jconstantine@jleague.org,103.11.11.116,146.157.217.205,2015-12-25T01:20:27,47.15498,11.14527,742359
barbara gordon,bgordon@jleague.org,146.157.216.74,134.218.213.184,2015-12-24T01:22:06,47.52246,7.77503,501359
kara zor-el,kzor-el@jleague.org,240.237.148.222,50.133.32.217,2015-12-24T01:23:26,46.29256,10.39117,555889
kara zor-el,kzor-el@jleague.org,240.237.148.218,253.253.228.221,2015-12-24T01:24:57,47.60541,9.84517,6901
wally west,wwest@jleague.org,240.237.148.222,146.157.216.247,2015-12-24T01:25:22,49.37882,7.61019,350960
wally west,wwest@jleague.org,253.253.228.26,50.133.32.252,2015-12-24T01:26:07,49.77544,9.99055,419388
selina kyle,skyle@jleague.org,50.133.32.231,50.133.32.218,2015-12-24T01:27:46,49.35981,11.89122,727657
barbara gordon,bgordon@jleague.org,103.11.11.116,103.11.11.14,2015-12-23T01:28:41,47.80018,10.64369,503195
hal jordan,hjordan@jleague.org,8.79.168.167,50.133.32.218,2015-12-23T01:29:37,47.50529,10.58166,287529
diana prince,dprince@jleague.org,253.253.228.221,103.11.11.6,2015-12-23T01:31:09,46.464,10.7865,383479
hal jordan,hjordan@jleague.org,103.11.11.116,253.253.228.26,2015-12-23T01:32:10,45.54663,10.64712,771022
kara zor-el,kzor-el@jleague.org,103.11.11.80,146.157.216.74,2015-12-22T01:33:08,48.80851,7.61395,96405
diana prince,dprince@jleague.org,146.157.216.209,103.11.11.116,2015-12-22T01:34:34,49.16901,12.40405,47046
diana prince,dprince@jleague.org,253.253.228.221,240.237.148.117,2015-12-22T01:35:19,49.88012,9.93585,156479
dick grayson,dgrayson@jleague.org,253.253.228.10,240.237.148.117,2015-12-22T01:36:20,48.82857,11.63313,667238
hal jordan,hjordan@jleague.org,146.157.216.209,103.11.11.1,2015-12-22T01:37:55,49.49268,10.12436,623080
john jones,jjones@jleague.org,240.237.148.218,134.218.213.176,2015-12-22T01:38:18,47.00972,8.74424,605967
billy batson,bbatson@jleague.org,103.11.11.6,253.253.228.165,2015-12-22T01:38:29,48.9032,9.11787,725058
victor stone,vstone@jleague.org,8.79.168.167,103.11.11.14,2015-12-22T01:39:00,49.70083,12.13393,556251
barbara gordon,bgordon@jleague.org,134.218.213.165,8.79.168.234,2015-12-22T01:40:39,47.02846,9.64459,508133
bruce wayne,bwayne@jleague.org,240.237.148.218,240.237.148.117,2015-12-22T01:41:11,49.45564,10.94121,955073
victor stone,vstone@jleague.org,103.11.11.6,50.133.32.218,2015-12-21T01:42:45,49.84109,10.73157,395923
billy batson,bbatson@jleague.org,146.157.216.247,103.11.11.1,2015-12-21T01:43:35,49.60112,9.07537,687038
selina kyle,skyle@jleague.org,134.218.213.136,146.157.216.247,2015-12-21T01:44:35,49.18964,8.58779,329699
victor stone,vstone@jleague.org,240.237.148.117,240.237.148.218,2015-12-21T01:45:40,48.72539,8.6301,815080
clark kent,ckent@jleague.org,8.79.169.212,253.253.228.221,2015-12-20T01:46:03,46.38094,9.30592,864898
victor stone,vstone@jleague.org,50.133.32.252,146.157.216.74,2015-12-20T01:47:07,48.23477,11.32829,375797
john constantine,jconstantine@jleague.org,146.157.216.74,50.133.32.218,2015-12-20T01:47:49,46.72836,8.43739,222433
clark kent,ckent@jleague.org,8.79.168.234,103.11.11.116,2015-12-20T01:49:28,48.61103,11.16898,670798
victor stone,vstone@jleague.org,50.133.32.218,240.237.148.222,2015-12-20T01:50:53,47.78466,8.10225,276166
billy batson,bbatson@jleague.org,253.253.228.165,240.237.148.222,2015-12-20T01:52:13,45.39234,10.64349,345102
bruce wayne,bwayne@jleague.org,50.133.32.218,253.253.228.165,2015-12-19T01:53:13,45.89013,11.00562,889868
diana prince,dprince@jleague.org,8.79.169.212,8.79.169.212,2015-12-19T01:54:00,48.92991,10.77521,771302
barbara gordon,bgordon@jleague.org,134.218.213.184,103.11.11.14,2015-12-19T01:54:40,45.67182,11.81073,889167
barry allen,ballen@jleague.org,134.218.213.136,134.218.213.136,2015-12-18T01:55:26,49.42729,8.63981,646306
dick grayson,dgrayson@jleague.org,134.218.213.136,103.11.11.6,2015-12-18T01:56:04,47.30765,11.08932,474558
victor stone,vstone@jleague.org,50.133.32.218,103.11.11.77,2015-12-18T01:56:18,47.91059,11.57222,758267
bruce wayne,bwayne@jleague.org,103.11.11.1,253.253.228.165,2015-12-18T01:57:40,45.50271,9.17688,462678
john jones,jjones@jleague.org,103.11.11.77,103.11.11.6,2015-12-18T01:58:00,48.22009,11.33384,348680
barry allen,ballen@jleague.org,103.11.11.6,8.79.168.167,2015-12-18T01:58:24,47.76936,8.38245,9328
john jones,jjones@jleague.org,134.218.213.136,50.133.32.217,2015-12-17T01:59:46,47.70864,10.02799,473814
barry allen,ballen@jleague.org,8.79.169.212,134.218.213.176,2015-12-16T02:00:21,46.62424,8.51421,29127
selina kyle,skyle@jleague.org,103.11.11.6,50.133.32.217,2015-12-16T02:01:42,47.97372,12.15162,981663
arthur curry,acurry@jleague.org,50.133.32.231,8.79.168.234,2015-12-15T02:02:47,47.65271,10.56981,409435
diana prince,dprince@jleague.org,103.11.11.116,8.79.169.212,2015-12-15T02:03:44,48.38272,11.88221,180249
victor stone,vstone@jleague.org,253.253.228.221,240.237.148.222,2015-12-15T02:04:17,49.12239,12.14455,603610
hal jordan,hjordan@jleague.org,146.157.217.205,134.218.213.165,2015-12-15T02:05:55,46.41593,10.79782,418251
clark kent,ckent@jleague.org,240.237.148.117,103.11.11.116,2015-12-15T02:07:26,45.63598,10.34934,962458
hal jordan,hjordan@jleague.org,103.11.11.6,240.237.148.218,2015-12-15T02:09:05,45.67161,12.47248,824721
hal jordan,hjordan@jleague.org,240.237.148.117,134.218.213.136,2015-12-15T02:09:30,48.08997,9.02088,884764
diana prince,dprince@jleague.org,253.253.228.10,8.79.169.212,2015-12-14T02:09:54,47.99189,11.42353,948659
billy batson,bbatson@jleague.org,134.218.213.176,253.253.228.165,2015-12-14T02:10:40,47.96057,11.02092,118608
dick grayson,dgrayson@jleague.org,253.253.228.165,103.11.11.116,2015-12-14T02:11:38,46.62189,11.50968,829512
clark kent,ckent@jleague.org,253.253.228.10,50.133.32.218,2015-12-14T02:11:44,48.76244,10.24405,146015
barry allen,ballen@jleague.org,146.157.216.74,50.133.32.252,2015-12-14T02:12:29,45.30083,7.52064,158498
bruce wayne,bwayne@jleague.org,103.11.11.1,50.133.32.231,2015-12-14T02:13:57,48.1254,9.32495,138615
dick grayson,dgrayson@jleague.org,240.237.148.67,134.218.213.202,2015-12-14T02:15:22,47.4756,7.74783,304520
wally west,wwest@jleague.org,240.237.148.67,146.157.216.209,2015-12-14T02:16:30,47.38411,11.62464,931028
dinah lance,dlance@jleague.org,253.253.228.10,8.79.168.234,2015-12-14T02:17:56,45.88246,10.87296,862262
barry allen,ballen@jleague.org,103.11.11.116,240.237.148.67,2015-12-13T02:19:17,47.43266,11.1781,567231
hal jordan,hjordan@jleague.org,103.11.11.14,134.218.213.165,2015-12-13T02:20:12,48.5337,9.17978,93015
billy batson,bbatson@jleague.org,253.253.228.10,103.11.11.14,2015-12-13T02:21:17,46.42874,10.16432,624325
dick grayson,dgrayson@jleague.org,134.218.213.202,103.11.11.1,2015-12-13T02:22:47,45.80342,10.01622,781063
kyle rayner,krayner@jleague.org,253.253.228.165,134.218.213.184,2015-12-13T02:24:09,46.61783,10.62482,855263
victor stone,vstone@jleague.org,253.253.228.10,8.79.168.234,2015-12-13T02:24:17,46.71779,9.03111,326396
hal jordan,hjordan@jleague.org,50.133.32.252,103.11.11.1,2015-12-13T02:25:14,48.28914,7.54907,447160
victor stone,vstone@jleague.org,253.253.228.221,50.133.32.218,2015-12-13T02:25:41,45.03794,12.29879,458742
dinah lance,dlance@jleague.org,50.133.32.231,8.79.169.212,2015-12-13T02:25:53,47.24489,9.71452,475431
hal jordan,hjordan@jleague.org,253.253.228.26,50.133.32.231,2015-12-13T02:26:53,48.5849,9.30552,927472
kara zor-el,kzor-el@jleague.org,103.11.11.1,103.11.11.6,2015-12-13T02:27:39,48.34889,12.17562,791814
dinah lance,dlance@jleague.org,240.237.148.218,240.237.148.117,2015-12-13T02:27:48,45.3083,9.10856,317263
dick grayson,dgrayson@jleague.org,103.11.11.116,103.11.11.116,2015-12-13T02:29:10,48.54871,8.62489,589950
barbara gordon,bgordon@jleague.org,253.253.228.165,103.11.11.14,2015-12-13T02:29:19,45.67215,10.51405,755349
kara zor-el,kzor-el@jleague.org,8.79.168.234,50.133.32.252,2015-12-13T02:29:57,48.19721,10.07138,297021
kara zor-el,kzor-el@jleague.org,253.253.228.165,240.237.148.222,2015-12-12T02:31:02,47.2814,8.43301,699906
dinah lance,dlance@jleague.org,240.237.148.67,146.157.216.247,2015-12-12T02:31:45,49.8685,8.20532,118599
diana prince,dprince@jleague.org,50.133.32.217,50.133.32.217,2015-12-12T02:32:27,47.87384,9.58734,829977
diana prince,dprince@jleague.org,50.133.32.217,103.11.11.14,2015-12-12T02:33:48,46.48642,8.40239,985330
wally west,wwest@jleague.org,50.133.32.218,240.237.148.67,2015-12-12T02:34:54,49.8108,8.53745,434769
john constantine,jconstantine@jleague.org,50.133.32.231,50.133.32.218,2015-12-12T02:36:32,45.66685,12.469,352439
bruce wayne,bwayne@jleague.org,8.79.168.234,253.253.228.26,2015-12-12T02:37:37,48.16141,10.59549,461537
hal jordan,hjordan@jleague.org,103.11.11.77,253.253.228.26,2015-12-12T02:38:24,46.52873,10.78798,304743
victor stone,vstone@jleague.org,240.237.148.117,134.218.213.165,2015-12-12T02:39:24,47.00484,10.87485,774612
kyle rayner,krayner@jleague.org,134.218.213.165,50.133.32.218,2015-12-12T02:40:00,49.37685,11.60213,218885
dinah lance,dlance@jleague.org,103.11.11.116,134.218.213.176,2015-12-12T02:40:40,46.17521,11.11128,571070
hal jordan,hjordan@jleague.org,253.253.228.165,50.133.32.252,2015-12-12T02:41:24,45.16645,12.05494,303710
billy batson,bbatson@jleague.org,50.133.32.218,8.79.168.234,2015-12-12T02:41:57,47.26781,7.70395,299295
arthur curry,acurry@jleague.org,134.218.213.202,8.79.168.234,2015-12-12T02:43:12,47.60214,9.02818,259995
selina kyle,skyle@jleague.org,103.11.11.1,240.237.148.222,2015-12-11T02:43:42,45.66427,11.91232,680572
ray palmer,rpalmer@jleague.org,240.237.148.222,146.157.216.74,2015-12-11T02:43:44,47.30111,8.88579,894984
barry allen,ballen@jleague.org,103.11.11.6,240.237.148.218,2015-12-10T02:44:31,48.54135,8.24479,727951
bruce wayne,bwayne@jleague.org,50.133.32.218,146.157.216.209,2015-12-09T02:46:10,46.91051,10.39513,531930
barry allen,ballen@jleague.org,240.237.148.222,103.11.11.6,2015-12-09T02:46:39,49.79613,8.93127,853009
clark kent,ckent@jleague.org,134.218.213.176,103.11.11.80,2015-12-09T02:47:22,48.85558,8.96835,182685
wally west,wwest@jleague.org,240.237.148.222,253.253.228.10,2015-12-08T02:48:54,48.41865,9.27779,174099
bruce wayne,bwayne@jleague.org,240.237.148.222,240.237.148.117,2015-12-07T02:50:25,45.71116,7.87587,669475
bruce wayne,bwayne@jleague.org,253.253.228.221,50.133.32.218,2015-12-07T02:51:59,48.42002,9.18962,925014
john constantine,jconstantine@jleague.org,134.218.213.184,146.157.216.74,2015-12-07T02:52:30,45.34434,8.33825,303102
selina kyle,skyle@jleague.org,240.237.148.222,103.11.11.1,2015-12-07T02:53:13,46.27989,11.10004,849928
dick grayson,dgrayson@jleague.org,134.218.213.165,240.237.148.222,2015-12-07T02:54:23,46.64343,9.62398,104951
hal jordan,hjordan@jleague.org,134.218.213.184,240.237.148.218,2015-12-07T02:54:47,45.60329,9.10805,462262
wally west,wwest@jleague.org,134.218.213.136,240.237.148.117,2015-12-07T02:56:02,46.257,7.7114,642852
victor stone,vstone@jleague.org,103.11.11.77,134.218.213.202,2015-12-06T02:56:07,49.85133,7.80441,403648
victor stone,vstone@jleague.org,50.133.32.217,134.218.213.165,2015-12-06T02:57:05,49.94152,11.31502,869289
clark kent,ckent@jleague.org,50.133.32.218,146.157.217.205,2015-12-06T02:58:20,45.54327,7.88128,307984
selina kyle,skyle@jleague.org,50.133.32.218,146.157.216.247,2015-12-05T02:58:23,45.25759,8.28134,147861
kyle rayner,krayner@jleague.org,103.11.11.80,8.79.169.212,2015-12-05T02:58:50,46.99022,11.06634,809080
victor stone,vstone@jleague.org,103.11.11.1,103.11.11.80,2015-12-05T02:59:59,49.60679,10.53847,886003
barbara gordon,bgordon@jleague.org,50.133.32.217,103.11.11.1,2015-12-05T03:01:23,46.44391,9.96773,327742
dick grayson,dgrayson@jleague.org,146.157.216.247,50.133.32.218,2015-12-05T03:02:54,45.37398,10.06105,275177
kara zor-el,kzor-el@jleague.org,103.11.11.80,240.237.148.218,2015-12-04T03:03:52,46.81308,8.14519,986358
selina kyle,skyle@jleague.org,50.133.32.252,8.79.168.234,2015-12-04T03:04:52,45.66655,12.22692,131053
diana prince,dprince@jleague.org,134.218.213.176,253.253.228.165,2015-12-04T03:05:34,46.79113,11.13238,126760
selina kyle,skyle@jleague.org,146.157.216.247,134.218.213.176,2015-12-04T03:06:07,46.30504,8.81738,385011
ray palmer,rpalmer@jleague.org,50.133.32.252,240.237.148.67,2015-12-03T03:07:41,46.58636,7.51165,304244
kyle rayner,krayner@jleague.org,103.11.11.1,240.237.148.218,2015-12-03T03:08:53,49.79726,11.11452,505363
dick grayson,dgrayson@jleague.org,50.133.32.217,240.237.148.218,2015-12-03T03:10:08,49.97514,9.34689,670915
dick grayson,dgrayson@jleague.org,134.218.213.184,134.218.213.184,2015-12-03T03:11:05,48.53405,9.08184,23229
billy batson,bbatson@jleague.org,240.237.148.222,8.79.168.234,2015-12-03T03:12:19,49.39704,8.71653,472798
diana prince,dprince@jleague.org,240.237.148.67,50.133.32.252,2015-12-03T03:13:32,45.08983,9.62462,298420
clark kent,ckent@jleague.org,103.11.11.14,134.218.213.184,2015-12-03T03:14:43,47.91827,9.80678,794527
arthur curry,acurry@jleague.org,50.133.32.218,253.253.228.10,2015-12-03T03:16:14,45.39354,11.05574,561441
billy batson,bbatson@jleague.org,253.253.228.165,8.79.168.234,2015-12-03T03:16:23,48.8755,10.4769,991073
dick grayson,dgrayson@jleague.org,8.79.168.167,134.218.213.202,2015-12-03T03:17:48,47.76974,9.96151,596154
dick grayson,dgrayson@jleague.org,240.237.148.222,240.237.148.67,2015-12-03T03:18:55,45.38343,9.81377,381608
diana prince,dprince@jleague.org,103.11.11.80,146.157.217.205,2015-12-03T03:19:36,45.41234,9.72082,103637
victor stone,vstone@jleague.org,146.157.216.209,8.79.168.167,2015-12-03T03:19:41,48.55418,10.51646,379242
john jones,jjones@jleague.org,146.157.216.247,146.157.216.247,2015-12-03T03:20:37,45.16096,9.37886,621431
billy batson,bbatson@jleague.org,8.79.168.167,134.218.213.136,2015-12-02T03:22:01,46.96717,9.19633,940548
john jones,jjones@jleague.org,146.157.217.205,253.253.228.10,2015-12-02T03:23:29,48.08498,11.70411,382813
clark kent,ckent@jleague.org,146.157.216.209,134.218.213.136,2015-12-02T03:25:00,47.3691,9.09839,249261
selina kyle,skyle@jleague.org,134.218.213.176,253.253.228.165,2015-12-02T03:25:04,46.01166,11.67354,571089
clark kent,ckent@jleague.org,103.11.11.6,50.133.32.252,2015-12-01T03:25:26,46.7544,10.2716,989172
dick grayson,dgrayson@jleague.org,103.11.11.77,103.11.11.77,2015-12-01T03:26:29,46.79692,12.20829,738660
john jones,jjones@jleague.org,146.157.216.209,134.218.213.176,2015-12-01T03:26:50,47.88478,7.97353,20494
dick grayson,dgrayson@jleague.org,103.11.11.80,50.133.32.231,2015-12-01T03:27:20,49.04316,9.36259,240964
victor stone,vstone@jleague.org,240.237.148.117,134.218.213.202,2015-12-01T03:27:54,47.22855,8.14181,284914
arthur curry,acurry@jleague.org,103.11.11.80,134.218.213.202,2015-12-01T03:29:26,47.19079,8.75752,643909
ray palmer,rpalmer@jleague.org,103.11.11.14,253.253.228.165,2015-12-01T03:30:21,48.91678,8.45669,363800
barry allen,ballen@jleague.org,134.218.213.184,240.237.148.222,2015-11-30T03:30:32,49.40068,11.9897,730181
selina kyle,skyle@jleague.org,146.157.216.209,134.218.213.176,2015-11-30T03:31:29,47.08847,11.98458,856117
arthur curry,acurry@jleague.org,50.133.32.231,253.253.228.165,2015-11-30T03:32:54,47.17194,10.1312,620143
billy batson,bbatson@jleague.org,103.11.11.6,50.133.32.231,2015-11-29T03:33:26,46.96424,9.06377,508911
ray palmer,rpalmer@jleague.org,134.218.213.184,240.237.148.218,2015-11-29T03:34:26,47.17466,9.68413,519779
john jones,jjones@jleague.org,50.133.32.218,50.133.32.217,2015-11-29T03:35:10,46.06431,8.79319,315058
dick grayson,dgrayson@jleague.org,134.218.213.176,134.218.213.202,2015-11-29T03:35:26,48.30196,10.07802,501811
selina kyle,skyle@jleague.org,8.79.168.167,146.157.217.205,2015-11-29T03:35:52,48.92153,7.8962,482752
wally west,wwest@jleague.org,50.133.32.231,103.11.11.14,2015-11-29T03:36:07,48.45481,10.22801,238072
clark kent,ckent@jleague.org,103.11.11.77,103.11.11.14,2015-11-29T03:36:30,48.14465,11.63291,830728
diana prince,dprince@jleague.org,134.218.213.202,50.133.32.252,2015-11-29T03:37:16,48.12672,8.4236,142686
arthur curry,acurry@jleague.org,8.79.169.212,8.79.168.167,2015-11-28T03:37:44,46.94758,8.9742,435507
dick grayson,dgrayson@jleague.org,146.157.216.247,146.157.216.74,2015-11-28T03:38:10,45.02714,8.77525,676292
selina kyle,skyle@jleague.org,103.11.11.80,103.11.11.14,2015-11-28T03:39:22,45.07044,10.40611,104906
victor stone,vstone@jleague.org,103.11.11.14,253.253.228.10,2015-11-28T03:40:33,47.32056,8.23927,131652
kyle rayner,krayner@jleague.org,103.11.11.77,103.11.11.77,2015-11-28T03:41:55,48.52694,8.85755,512654
clark kent,ckent@jleague.org,50.133.32.231,253.253.228.26,2015-11-28T03:42:20,48.54647,8.86222,447487
victor stone,vstone@jleague.org,134.218.213.202,146.157.216.209,2015-11-27T03:43:43,46.20816,11.51359,122779
hal jordan,hjordan@jleague.org,8.79.168.234,134.218.213.176,2015-11-27T03:43:53,48.21657,8.678,220954
bruce wayne,bwayne@jleague.org,103.11.11.116,103.11.11.77,2015-11-27T03:44:04,46.4416,10.47042,467310
dick grayson,dgrayson@jleague.org,103.11.11.80,134.218.213.176,2015-11-27T03:45:02,48.34635,9.0156,158711
barry allen,ballen@jleague.org,253.253.228.26,103.11.11.77,2015-11-26T03:45:49,47.94887,11.31158,20444
bruce wayne,bwayne@jleague.org,253.253.228.221,103.11.11.6,2015-11-26T03:46:09,47.81158,9.44889,846945
hal jordan,hjordan@jleague.org,146.157.216.247,240.237.148.222,2015-11-26T03:46:23,46.7542,7.77338,861724
dinah lance,dlance@jleague.org,50.133.32.231,146.157.217.205,2015-11-26T03:46:40,47.80946,9.05548,568554
dinah lance,dlance@jleague.org,50.133.32.218,103.11.11.14,2015-11-25T03:47:40,48.67815,8.17258,696230
arthur curry,acurry@jleague.org,103.11.11.77,146.157.216.74,2015-11-25T03:49:02,46.29746,9.38215,36985
selina kyle,skyle@jleague.org,134.218.213.202,103.11.11.1,2015-11-25T03:50:18,49.80492,9.33419,9197
victor stone,vstone@jleague.org,50.133.32.218,103.11.11.116,2015-11-25T03:51:21,47.57871,9.21927,418700
hal jordan,hjordan@jleague.org,240.237.148.117,146.157.216.247,2015-11-25T03:51:48,45.10657,10.22816,968659
diana prince,dprince@jleague.org,240.237.148.67,253.253.228.165,2015-11-24T03:52:34,45.09327,11.14098,499771
arthur curry,acurry@jleague.org,253.253.228.26,8.79.169.212,2015-11-24T03:52:56,46.08945,10.16018,637054
dick grayson,dgrayson@jleague.org,134.218.213.184,240.237.148.222,2015-11-24T03:54:15,49.96382,10.04412,443972
wally west,wwest@jleague.org,103.11.11.14,240.237.148.218,2015-11-24T03:54:21,49.17855,8.54831,228979
clark kent,ckent@jleague.org,103.11.11.116,240.237.148.117,2015-11-24T03:55:59,49.69643,9.36525,157411
kara zor-el,kzor-el@jleague.org,50.133.32.231,103.11.11.14,2015-11-24T03:57:08,45.81611,7.9228,431209
diana prince,dprince@jleague.org,240.237.148.67,253.253.228.165,2015-11-24T03:58:38,47.0277,9.6635,829301
arthur curry,acurry@jleague.org,8.79.168.167,103.11.11.6,2015-11-24T03:58:51,48.40731,11.71484,61494
billy batson,bbatson@jleague.org,146.157.216.247,8.79.169.212,2015-11-24T03:59:07,49.72314,9.7392,453099
kara zor-el,kzor-el@jleague.org,253.253.228.221,240.237.148.222,2015-11-24T03:59:59,49.14475,9.41978,129688
diana prince,dprince@jleague.org,50.133.32.252,103.11.11.14,2015-11-23T04:00:07,46.24951,8.61239,274580
hal jordan,hjordan@jleague.org,134.218.213.184,103.11.11.77,2015-11-23T04:01:02,47.47824,10.22252,499090
arthur curry,acurry@jleague.org,8.79.169.212,240.237.148.218,2015-11-23T04:01:16,49.8934,10.97401,74967
diana prince,dprince@jleague.org,103.11.11.77,103.11.11.80,2015-11-23T04:02:28,48.48284,10.98443,433123
dinah lance,dlance@jleague.org,103.11.11.14,253.253.228.10,2015-11-23T04:02:33,48.05349,8.87545,879816
ray palmer,rpalmer@jleague.org,50.133.32.218,103.11.11.6,2015-11-22T04:03:11,46.36512,10.40121,540069
hal jordan,hjordan@jleague.org,146.157.217.205,146.157.216.209,2015-11-22T04:04:40,49.08915,10.8443,393423
dinah lance,dlance@jleague.org,103.11.11.14,8.79.168.234,2015-11-22T04:05:50,45.56446,9.05702,675864
billy batson,bbatson@jleague.org,103.11.11.14,134.218.213.165,2015-11-22T04:06:58,47.18101,9.9958,395402
billy batson,bbatson@jleague.org,253.253.228.10,146.157.216.74,2015-11-22T04:08:30,47.2312,8.31133,104864
clark kent,ckent@jleague.org,240.237.148.222,253.253.228.26,2015-11-22T04:09:41,47.42462,7.62126,251366
barry allen,ballen@jleague.org,103.11.11.14,240.237.148.218,2015-11-22T04:11:03,46.828,11.95527,10729
bruce wayne,bwayne@jleague.org,240.237.148.218,134.218.213.184,2015-11-22T04:12:36,45.89131,12.0598,216091
hal jordan,hjordan@jleague.org,240.237.148.67,240.237.148.218,2015-11-21T04:13:08,48.87783,8.19576,218379
diana prince,dprince@jleague.org,146.157.216.209,103.11.11.14,2015-11-21T04:14:03,46.70903,9.36713,485427
barry allen,ballen@jleague.org,146.157.216.209,103.11.11.1,2015-11-20T04:15:37,47.41628,8.9677,38119
arthur curry,acurry@jleague.org,103.11.11.6,253.253.228.10,2015-11-19T04:17:12,45.89607,9.81606,143017
kara zor-el,kzor-el@jleague.org,134.218.213.202,146.157.217.205,2015-11-19T04:17:59,45.0471,11.44276,77500
kara zor-el,kzor-el@jleague.org,134.218.213.165,134.218.213.202,2015-11-19T04:18:40,47.45088,7.88149,445526
diana prince,dprince@jleague.org,146.157.216.209,134.218.213.136,2015-11-18T04:20:07,46.16174,9.29708,507674
wally west,wwest@jleague.org,253.253.228.10,50.133.32.252,2015-11-18T04:20:13,47.91518,9.27729,731609
ray palmer,rpalmer@jleague.org,146.157.216.209,103.11.11.6,2015-11-18T04:21:14,48.56446,12.33192,813018
victor stone,vstone@jleague.org,253.253.228.10,103.11.11.1,2015-11-17T04:22:37,49.97016,12.26757,582397
john constantine,jconstantine@jleague.org,103.11.11.14,253.253.228.221,2015-11-17T04:23:21,46.44402,9.48547,53204
ray palmer,rpalmer@jleague.org,103.11.11.14,50.133.32.252,2015-11-17T04:23:36,49.11379,10.38546,818662
barbara gordon,bgordon@jleague.org,50.133.32.217,253.253.228.10,2015-11-17T04:24:54,45.68049,9.78915,179896
selina kyle,skyle@jleague.org,103.11.11.6,8.79.168.234,2015-11-17T04:25:25,45.55343,9.08794,603124
diana prince,dprince@jleague.org,240.237.148.117,134.218.213.184,2015-11-17T04:26:42,49.31357,8.24465,434371
kara zor-el,kzor-el@jleague.org,146.157.216.209,103.11.11.116,2015-11-17T04:27:19,47.3491,11.99959,21892
barry allen,ballen@jleague.org,240.237.148.218,8.79.168.234,2015-11-17T04:28:04,45.96651,10.24894,347624
diana prince,dprince@jleague.org,50.133.32.252,253.253.228.165,2015-11-17T04:29:13,46.84081,7.88379,153180
bruce wayne,bwayne@jleague.org,103.11.11.1,134.218.213.202,2015-11-17T04:29:33,47.59141,8.03385,477096
barbara gordon,bgordon@jleague.org,8.79.169.212,103.11.11.14,2015-11-17T04:31:09,47.54453,12.03873,120421
wally west,wwest@jleague.org,50.133.32.217,8.79.168.167,2015-11-17T04:32:38,49.94431,10.28267,209857
dick grayson,dgrayson@jleague.org,8.79.168.167,8.79.169.212,2015-11-17T04:33:21,46.78702,12.34506,835927
john constantine,jconstantine@jleague.org,134.218.213.176,240.237.148.117,2015-11-16T04:34:13,47.56183,10.86958,535557
diana prince,dprince@jleague.org,103.11.11.77,253.253.228.10,2015-11-16T04:35:05,49.77789,10.73961,697508
dinah lance,dlance@jleague.org,103.11.11.80,146.157.216.74,2015-11-16T04:35:31,47.74275,8.80677,644734
john jones,jjones@jleague.org,240.237.148.218,240.237.148.117,2015-11-16T04:35:36,46.23378,9.48878,193020
bruce wayne,bwayne@jleague.org,103.11.11.1,240.237.148.222,2015-11-15T04:35:54,45.79127,11.98551,655938
billy batson,bbatson@jleague.org,134.218.213.176,240.237.148.222,2015-11-15T04:37:01,49.29323,11.42754,1019
bruce wayne,bwayne@jleague.org,50.133.32.252,240.237.148.117,2015-11-15T04:37:20,47.89327,9.76951,989408
