arthur curry!acurry@jleague.org!75.122.132.124!75.122.133.241!2016-01-02T01:09:30!46.46295!9.48354!337030
john jones!jjones@jleague.org!106.152.115.130!75.122.132.124!2016-01-02T01:09:35!49.59615!12.28303!715757
hal jordan!hjordan@jleague.org!106.152.115.49!75.122.133.241!2016-01-02T01:11:13!47.91801!10.79724!196470
diana prince!dprince@jleague.org!102.86.56.213!106.152.115.49!2016-01-02T01:12:35!48.04349!11.83931!77916
dinah lance!dlance@jleague.org!106.152.114.248!60.15.193.250!2016-01-02T01:13:02!47.58489!9.63548!360625
bruce wayne!bwayne@jleague.org!75.122.133.10!60.15.193.95!2016-01-02T01:13:31!46.94833!11.84013!732529
arthur curry!acurry@jleague.org!75.122.132.124!102.86.56.203!2016-01-02T01:14:53!48.78613!9.7586!480024
kyle rayner!krayner@jleague.org!106.152.115.130!102.86.56.199!2016-01-02T01:15:36!46.98113!10.42961!809444
john jones!jjones@jleague.org!190.214.22.59!102.86.56.243!2016-01-02T01:16:17!48.01728!8.6293!406984
bruce wayne!bwayne@jleague.org!106.152.114.9!190.214.22.116!2016-01-02T01:17:09!46.29108!9.21493!906773
john jones!jjones@jleague.org!220.211.18.31!60.15.193.74!2016-01-01T01:17:21!46.34694!12.03659!724888
john constantine!jconstantine@jleague.org!75.122.132.124!102.86.56.213!2016-01-01T01:18:57!49.66011!9.99253!610980
dick grayson!dgrayson@jleague.org!169.28.228.152!155.130.120.114!2016-01-01T01:19:32!47.0271!11.22627!80838
selina kyle!skyle@jleague.org!102.86.56.243!190.214.22.201!2016-01-01T01:19:58!47.61646!10.18531!22414
selina kyle!skyle@jleague.org!220.211.18.12!102.86.56.243!2016-01-01T01:20:07!49.75322!8.71566!418729
hal jordan!hjordan@jleague.org!60.15.193.250!60.15.193.249!2016-01-01T01:21:10!45.41177!11.69048!583518
john jones!jjones@jleague.org!155.130.120.114!75.122.133.10!2016-01-01T01:21:41!47.02944!8.85669!89702
bruce wayne!bwayne@jleague.org!106.152.115.49!190.214.22.116!2016-01-01T01:23:18!45.59236!11.65468!579546
barbara gordon!bgordon@jleague.org!75.122.133.241!155.130.121.6!2016-01-01T01:24:41!48.47543!8.56985!935901
diana prince!dprince@jleague.org!60.15.193.74!155.130.120.114!2015-12-31T01:24:56!49.36074!8.13197!184721
billy batson!bbatson@jleague.org!106.152.115.161!75.122.132.124!2015-12-31T01:24:57!48.9545!9.75673!503714
hal jordan!hjordan@jleague.org!190.214.22.59!190.214.22.201!2015-12-31T01:25:10!46.69101!10.33824!163683
hal jordan!hjordan@jleague.org!60.15.193.74!106.152.114.248!2015-12-31T01:26:17!47.84371!9.59388!618354
billy batson!bbatson@jleague.org!60.15.193.249!60.15.193.95!2015-12-31T01:27:56!45.33873!11.76681!197816
wally west!wwest@jleague.org!106.152.115.161!155.130.121.6!2015-12-30T01:28:41!46.45756!10.47621!478474
john jones!jjones@jleague.org!75.122.133.10!60.15.193.250!2015-12-30T01:29:43!49.21642!12.12064!541000
billy batson!bbatson@jleague.org!106.152.115.49!155.130.121.215!2015-12-30T01:30:25!48.68043!7.68946!967181
clark kent!ckent@jleague.org!75.122.133.10!190.214.22.94!2015-12-30T01:31:19!47.99631!9.06376!62724
diana prince!dprince@jleague.org!220.211.18.12!102.86.56.243!2015-12-30T01:32:36!48.55314!10.382!404669
john constantine!jconstantine@jleague.org!169.28.228.152!102.86.56.213!2015-12-29T01:32:37!47.61716!8.28973!1728
john constantine!jconstantine@jleague.org!75.122.133.241!102.86.56.199!2015-12-29T01:32:52!49.68856!11.99131!694774
john jones!jjones@jleague.org!75.122.133.10!190.214.22.59!2015-12-28T01:34:13!47.93899!11.75136!799182
wally west!wwest@jleague.org!106.152.115.130!169.28.228.153!2015-12-27T01:35:24!49.25093!8.94569!471997
wally west!wwest@jleague.org!75.122.133.241!220.211.18.48!2015-12-27T01:35:27!47.3544!8.13317!534046
kyle rayner!krayner@jleague.org!60.15.193.74!75.122.133.75!2015-12-27T01:35:41!46.10532!8.38419!783717
barry allen!ballen@jleague.org!106.152.114.9!155.130.121.22!2015-12-26T01:36:10!49.91433!10.92776!787058
dinah lance!dlance@jleague.org!220.211.18.12!60.15.193.95!2015-12-26T01:37:05!47.25471!12.29291!552201
arthur curry!acurry@jleague.org!155.130.121.6!106.152.115.49!2015-12-25T01:38:11!49.59256!8.60125!453818
arthur curry!acurry@jleague.org!220.211.18.31!106.152.114.9!2015-12-25T01:38:37!47.29102!12.42696!906250
clark kent!ckent@jleague.org!75.122.133.241!220.211.18.48!2015-12-24T01:39:03!49.16314!12.24787!913825
victor stone!vstone@jleague.org!155.130.121.22!75.122.132.124!2015-12-24T01:40:16!46.22352!9.83157!918199
selina kyle!skyle@jleague.org!60.15.193.74!60.15.193.74!2015-12-24T01:41:39!46.32354!8.21018!971261
john constantine!jconstantine@jleague.org!220.211.18.31!75.122.132.124!2015-12-24T01:42:31!49.76062!9.3541!643158
bruce wayne!bwayne@jleague.org!190.214.22.94!75.122.132.124!2015-12-24T01:43:40!46.12426!9.90514!42342
barbara gordon!bgordon@jleague.org!106.152.115.130!190.214.22.94!2015-12-24T01:44:22!47.32284!11.56627!922953
clark kent!ckent@jleague.org!60.15.193.95!60.15.193.74!2015-12-23T01:45:37!49.39503!10.84884!544949
billy batson!bbatson@jleague.org!169.28.228.152!190.214.22.59!2015-12-23T01:46:26!45.97223!9.95697!707716
victor stone!vstone@jleague.org!106.152.114.9!155.130.121.22!2015-12-23T01:47:53!48.1235!12.09105!569960
kyle rayner!krayner@jleague.org!220.211.18.31!155.130.120.114!2015-12-22T01:48:14!48.7967!9.59327!243129
clark kent!ckent@jleague.org!220.211.18.48!190.214.22.116!2015-12-22T01:48:57!46.75931!11.24698!594147
dinah lance!dlance@jleague.org!155.130.121.22!220.211.18.12!2015-12-21T01:49:47!49.27229!7.77744!352211
hal jordan!hjordan@jleague.org!60.15.193.95!102.86.56.199!2015-12-21T01:49:50!45.3392!11.25082!770406
selina kyle!skyle@jleague.org!102.86.56.203!106.152.115.161!2015-12-21T01:51:25!48.56061!11.44374!499758
arthur curry!acurry@jleague.org!60.15.193.95!190.214.22.201!2015-12-21T01:51:40!47.31893!11.72032!127105
kyle rayner!krayner@jleague.org!60.15.193.95!220.211.18.48!2015-12-21T01:52:50!47.11129!11.33685!90564
wally west!wwest@jleague.org!155.130.121.215!190.214.22.59!2015-12-20T01:53:36!47.44636!11.84787!939949
kyle rayner!krayner@jleague.org!102.86.56.203!155.130.120.114!2015-12-19T01:54:41!48.80965!11.29667!326313
bruce wayne!bwayne@jleague.org!220.211.18.48!106.152.115.130!2015-12-19T01:55:53!45.41225!9.74716!464293
kara zor-el!kzor-el@jleague.org!75.122.132.124!106.152.114.248!2015-12-18T01:56:29!46.41914!8.42398!131246
bruce wayne!bwayne@jleague.org!60.15.193.250!106.152.115.130!2015-12-18T01:57:56!45.00187!11.36013!992379
victor stone!vstone@jleague.org!190.214.22.94!75.122.132.124!2015-12-18T01:59:25!46.33426!8.78291!997118
diana prince!dprince@jleague.org!220.211.18.12!102.86.56.213!2015-12-17T01:59:29!48.52457!11.28588!863897
john jones!jjones@jleague.org!155.130.121.22!106.152.115.161!2015-12-16T01:59:54!47.4873!8.9833!399199
clark kent!ckent@jleague.org!155.130.120.114!106.152.114.248!2015-12-16T02:00:41!46.46293!8.14654!63757
john constantine!jconstantine@jleague.org!220.211.18.12!155.130.121.215!2015-12-16T02:01:47!45.78953!9.14516!877311
kara zor-el!kzor-el@jleague.org!75.122.133.241!155.130.121.22!2015-12-16T02:02:39!45.98404!11.05469!181386
billy batson!bbatson@jleague.org!220.211.18.31!155.130.120.114!2015-12-16T02:02:47!47.53909!8.36485!254511
kyle rayner!krayner@jleague.org!190.214.22.116!106.152.114.248!2015-12-16T02:03:33!49.74209!10.60285!786497
victor stone!vstone@jleague.org!106.152.115.49!220.211.18.12!2015-12-16T02:05:09!46.70818!7.65524!89490
clark kent!ckent@jleague.org!75.122.133.75!102.86.56.199!2015-12-16T02:05:42!49.10351!10.11181!782434
billy batson!bbatson@jleague.org!106.152.114.9!106.152.114.9!2015-12-16T02:06:12!49.09486!10.33199!602211
ray palmer!rpalmer@jleague.org!60.15.193.74!102.86.56.243!2015-12-16T02:07:07!47.09256!7.80214!754196
dinah lance!dlance@jleague.org!60.15.193.95!190.214.22.94!2015-12-16T02:08:12!45.21214!8.5905!308047
kara zor-el!kzor-el@jleague.org!190.214.22.94!102.86.56.199!2015-12-16T02:08:21!49.22714!11.92121!177932
clark kent!ckent@jleague.org!75.122.133.241!106.152.114.9!2015-12-16T02:08:36!45.86948!10.30882!133435
wally west!wwest@jleague.org!75.122.132.124!60.15.193.249!2015-12-16T02:08:56!45.84698!10.55223!781082
john constantine!jconstantine@jleague.org!190.214.22.116!60.15.193.249!2015-12-16T02:09:23!46.14196!12.29022!684232
victor stone!vstone@jleague.org!75.122.133.75!155.130.121.6!2015-12-16T02:10:19!48.24333!8.56396!216098
kyle rayner!krayner@jleague.org!155.130.121.6!102.86.56.243!2015-12-16T02:10:32!49.04862!8.92147!909566
kyle rayner!krayner@jleague.org!102.86.56.243!155.130.121.6!2015-12-16T02:11:55!45.69702!10.72966!426306
hal jordan!hjordan@jleague.org!220.211.18.48!60.15.193.249!2015-12-16T02:12:49!45.65932!10.39249!455818
barbara gordon!bgordon@jleague.org!190.214.22.201!220.211.18.12!2015-12-15T02:13:05!45.07697!7.94268!906604
arthur curry!acurry@jleague.org!102.86.56.203!60.15.193.249!2015-12-15T02:13:24!49.31863!8.38065!395258
billy batson!bbatson@jleague.org!220.211.18.48!102.86.56.199!2015-12-15T02:14:02!48.10976!7.8372!708972
diana prince!dprince@jleague.org!220.211.18.31!102.86.56.199!2015-12-15T02:14:42!46.46869!7.85874!767954
john jones!jjones@jleague.org!75.122.133.10!190.214.22.116!2015-12-15T02:16:14!46.01851!8.18819!665398
arthur curry!acurry@jleague.org!106.152.115.130!190.214.22.59!2015-12-15T02:17:46!45.07633!9.94547!521093
bruce wayne!bwayne@jleague.org!155.130.120.114!155.130.120.114!2015-12-15T02:17:53!49.41241!11.23326!666439
diana prince!dprince@jleague.org!102.86.56.203!102.86.56.213!2015-12-14T02:18:31!47.66026!11.63886!226814
billy batson!bbatson@jleague.org!220.211.18.48!169.28.228.153!2015-12-13T02:19:45!46.10395!9.29716!316411
john jones!jjones@jleague.org!75.122.133.241!169.28.228.152!2015-12-13T02:20:31!49.59547!8.2805!527968
kara zor-el!kzor-el@jleague.org!75.122.133.241!60.15.193.249!2015-12-13T02:21:47!48.47607!9.776!656140
clark kent!ckent@jleague.org!106.152.115.130!155.130.121.215!2015-12-13T02:22:54!47.39385!8.18276!569762
john constantine!jconstantine@jleague.org!220.211.18.48!169.28.228.153!2015-12-13T02:23:24!48.45561!9.6657!467522
wally west!wwest@jleague.org!75.122.132.124!102.86.56.243!2015-12-13T02:24:27!45.75952!11.22125!425306
dinah lance!dlance@jleague.org!106.152.115.49!102.86.56.213!2015-12-13T02:25:48!49.71927!12.03754!16482
bruce wayne!bwayne@jleague.org!155.130.121.215!106.152.115.130!2015-12-13T02:26:23!47.73338!11.44629!397839
john constantine!jconstantine@jleague.org!75.122.133.75!155.130.121.215!2015-12-13T02:26:43!49.03308!8.3659!922185
dinah lance!dlance@jleague.org!60.15.193.249!106.152.115.49!2015-12-13T02:26:51!45.30251!11.59747!687116
bruce wayne!bwayne@jleague.org!169.28.228.152!102.86.56.213!2015-12-13T02:27:43!49.30185!8.35644!254451
barbara gordon!bgordon@jleague.org!155.130.121.215!60.15.193.74!2015-12-13T02:29:13!46.45438!8.99183!180135
wally west!wwest@jleague.org!75.122.133.75!169.28.228.152!2015-12-13T02:30:08!49.95861!11.9451!443105
billy batson!bbatson@jleague.org!169.28.228.152!75.122.133.10!2015-12-13T02:31:33!45.10139!11.13229!355316
ray palmer!rpalmer@jleague.org!106.152.114.9!220.211.18.48!2015-12-13T02:32:15!45.58059!11.15328!478631
wally west!wwest@jleague.org!220.211.18.12!106.152.114.9!2015-12-13T02:33:00!46.45861!10.84948!138561
victor stone!vstone@jleague.org!190.214.22.116!102.86.56.243!2015-12-13T02:34:22!46.78626!8.22216!967339
barry allen!ballen@jleague.org!169.28.228.153!102.86.56.199!2015-12-13T02:34:37!49.55599!10.95025!292772
wally west!wwest@jleague.org!155.130.120.114!102.86.56.203!2015-12-13T02:35:28!47.26942!8.32619!127402
barbara gordon!bgordon@jleague.org!60.15.193.74!155.130.121.22!2015-12-12T02:36:39!48.01226!12.04806!677351
bruce wayne!bwayne@jleague.org!106.152.114.248!190.214.22.59!2015-12-11T02:36:49!46.70966!11.9169!634965
ray palmer!rpalmer@jleague.org!220.211.18.48!75.122.133.241!2015-12-11T02:38:26!48.06173!10.36082!504119
hal jordan!hjordan@jleague.org!60.15.193.95!106.152.115.49!2015-12-11T02:39:44!46.08328!9.68223!294172
kara zor-el!kzor-el@jleague.org!190.214.22.94!190.214.22.201!2015-12-10T02:41:22!46.21!10.31972!368288
kara zor-el!kzor-el@jleague.org!169.28.228.152!102.86.56.213!2015-12-10T02:41:33!46.26875!11.93668!61613
kara zor-el!kzor-el@jleague.org!155.130.121.6!106.152.114.9!2015-12-10T02:42:42!49.85409!9.8405!65026
dick grayson!dgrayson@jleague.org!75.122.133.10!155.130.121.22!2015-12-10T02:44:14!47.3412!8.20428!77523
ray palmer!rpalmer@jleague.org!220.211.18.48!75.122.133.241!2015-12-10T02:45:02!47.84834!8.71421!732195
barry allen!ballen@jleague.org!220.211.18.12!102.86.56.243!2015-12-10T02:46:32!47.193!12.14859!364951
kyle rayner!krayner@jleague.org!190.214.22.201!60.15.193.74!2015-12-10T02:47:11!48.37889!11.37795!748891
barbara gordon!bgordon@jleague.org!75.122.132.124!60.15.193.249!2015-12-10T02:48:06!46.8845!9.86052!245082
dinah lance!dlance@jleague.org!102.86.56.243!155.130.121.215!2015-12-10T02:49:39!46.34442!8.15245!293665
dick grayson!dgrayson@jleague.org!102.86.56.243!75.122.133.75!2015-12-10T02:50:03!48.20093!12.45789!837516
john constantine!jconstantine@jleague.org!60.15.193.250!155.130.121.215!2015-12-10T02:50:21!46.32514!10.46738!887876
diana prince!dprince@jleague.org!106.152.115.130!220.211.18.31!2015-12-10T02:51:30!49.05341!9.91237!603573
diana prince!dprince@jleague.org!60.15.193.95!60.15.193.74!2015-12-10T02:52:37!49.46947!9.68105!437294
bruce wayne!bwayne@jleague.org!220.211.18.12!75.122.133.241!2015-12-10T02:52:52!45.47019!11.00506!176532
barbara gordon!bgordon@jleague.org!75.122.133.10!60.15.193.95!2015-12-09T02:53:19!47.2813!8.26326!466423
hal jordan!hjordan@jleague.org!102.86.56.199!75.122.133.241!2015-12-09T02:54:48!47.10089!8.6331!953341
selina kyle!skyle@jleague.org!155.130.121.6!155.130.121.22!2015-12-08T02:55:21!45.86662!10.81565!841735
barbara gordon!bgordon@jleague.org!155.130.121.22!75.122.133.10!2015-12-07T02:55:29!47.2665!9.45073!177853
barry allen!ballen@jleague.org!60.15.193.74!106.152.114.248!2015-12-06T02:55:54!48.31592!8.43976!179905
victor stone!vstone@jleague.org!155.130.121.215!102.86.56.213!2015-12-06T02:56:17!48.85704!11.2292!271027
victor stone!vstone@jleague.org!106.152.114.9!102.86.56.199!2015-12-06T02:56:46!47.25183!10.6607!971396
billy batson!bbatson@jleague.org!106.152.115.130!190.214.22.94!2015-12-06T02:56:53!45.61344!8.03752!778348
kara zor-el!kzor-el@jleague.org!169.28.228.153!75.122.133.10!2015-12-05T02:57:48!45.91589!7.51567!411097
billy batson!bbatson@jleague.org!169.28.228.153!106.152.115.161!2015-12-05T02:58:34!49.32181!12.24914!280169
dinah lance!dlance@jleague.org!75.122.133.75!155.130.121.22!2015-12-05T02:59:16!48.35325!9.92608!312221
hal jordan!hjordan@jleague.org!190.214.22.201!60.15.193.74!2015-12-05T02:59:24!48.77129!11.20132!611808
victor stone!vstone@jleague.org!220.211.18.31!220.211.18.48!2015-12-05T03:00:59!46.37028!11.14925!185638
ray palmer!rpalmer@jleague.org!190.214.22.201!106.152.115.130!2015-12-05T03:02:01!47.19173!10.08572!910044
barry allen!ballen@jleague.org!60.15.193.249!102.86.56.213!2015-12-04T03:02:51!47.8244!8.22207!10796
bruce wayne!bwayne@jleague.org!60.15.193.249!102.86.56.213!2015-12-04T03:03:35!48.74676!8.95966!668939
kyle rayner!krayner@jleague.org!220.211.18.31!190.214.22.59!2015-12-04T03:05:08!45.76332!9.24256!671677
diana prince!dprince@jleague.org!155.130.121.6!75.122.133.10!2015-12-04T03:05:25!48.71526!9.66029!418239
dinah lance!dlance@jleague.org!155.130.121.215!75.122.133.241!2015-12-04T03:06:22!48.26122!8.10038!938478
dick grayson!dgrayson@jleague.org!106.152.114.248!102.86.56.203!2015-12-03T03:06:42!48.54542!10.51549!548049
kyle rayner!krayner@jleague.org!102.86.56.213!75.122.133.10!2015-12-03T03:06:51!46.06614!10.53423!858685
selina kyle!skyle@jleague.org!155.130.120.114!106.152.115.49!2015-12-03T03:07:10!47.17827!7.72167!28909
ray palmer!rpalmer@jleague.org!75.122.133.10!106.152.115.161!2015-12-03T03:08:02!48.0623!9.78758!301819
kara zor-el!kzor-el@jleague.org!75.122.132.124!190.214.22.116!2015-12-03T03:08:15!45.90276!9.36189!502953
barry allen!ballen@jleague.org!169.28.228.152!220.211.18.31!2015-12-03T03:09:08!49.55056!8.75113!147902
diana prince!dprince@jleague.org!169.28.228.153!190.214.22.201!2015-12-03T03:09:16!49.00237!8.42745!93299
hal jordan!hjordan@jleague.org!220.211.18.31!155.130.121.6!2015-12-02T03:09:44!46.2411!10.57631!96772
john jones!jjones@jleague.org!106.152.114.9!102.86.56.203!2015-12-02T03:10:44!49.42206!11.49386!777907
billy batson!bbatson@jleague.org!75.122.132.124!106.152.115.161!2015-12-02T03:11:44!47.37589!12.26769!676337
dinah lance!dlance@jleague.org!75.122.133.75!220.211.18.48!2015-12-02T03:12:04!49.3131!9.53534!563921
bruce wayne!bwayne@jleague.org!75.122.133.241!75.122.133.10!2015-12-02T03:13:23!49.79739!12.04224!179735
kyle rayner!krayner@jleague.org!60.15.193.95!106.152.115.130!2015-12-01T03:14:07!45.76162!8.16448!921211
dinah lance!dlance@jleague.org!75.122.133.241!75.122.133.75!2015-12-01T03:14:58!45.76229!11.13164!352610
diana prince!dprince@jleague.org!106.152.115.161!106.152.114.248!2015-11-30T03:15:14!49.54541!8.70383!727796
bruce wayne!bwayne@jleague.org!155.130.121.6!155.130.120.114!2015-11-30T03:16:49!46.86705!10.03968!316858
victor stone!vstone@jleague.org!75.122.133.241!106.152.115.161!2015-11-30T03:17:11!46.56985!8.02427!596017
barbara gordon!bgordon@jleague.org!106.152.114.248!106.152.115.49!2015-11-30T03:17:17!48.71571!10.153!911520
kyle rayner!krayner@jleague.org!106.152.115.49!60.15.193.95!2015-11-30T03:17:37!49.71943!11.98823!677322
kara zor-el!kzor-el@jleague.org!106.152.115.161!60.15.193.249!2015-11-30T03:19:09!47.95014!12.02082!322046
bruce wayne!bwayne@jleague.org!60.15.193.250!102.86.56.243!2015-11-29T03:19:37!48.49657!8.7167!68115
john jones!jjones@jleague.org!102.86.56.243!190.214.22.116!2015-11-29T03:21:13!46.70203!12.18954!420762
selina kyle!skyle@jleague.org!106.152.114.248!60.15.193.95!2015-11-29T03:22:07!47.09929!8.32907!982640
barry allen!ballen@jleague.org!190.214.22.201!169.28.228.153!2015-11-29T03:22:51!48.00133!12.33652!124428
kara zor-el!kzor-el@jleague.org!102.86.56.213!102.86.56.243!2015-11-29T03:23:49!49.18896!10.96775!578398
victor stone!vstone@jleague.org!220.211.18.31!60.15.193.249!2015-11-29T03:24:17!49.64733!9.07055!313657
barbara gordon!bgordon@jleague.org!220.211.18.12!106.152.115.49!2015-11-29T03:24:23!47.74606!9.15441!469405
victor stone!vstone@jleague.org!106.152.114.248!155.130.121.22!2015-11-28T03:24:52!47.92804!11.12731!219050
kara zor-el!kzor-el@jleague.org!60.15.193.95!75.122.133.75!2015-11-27T03:25:56!49.79581!7.54327!646385
barbara gordon!bgordon@jleague.org!155.130.121.6!106.152.114.248!2015-11-27T03:26:44!47.67248!9.26107!461496
ray palmer!rpalmer@jleague.org!106.152.115.49!190.214.22.59!2015-11-27T03:27:10!46.33298!9.04542!384041
kara zor-el!kzor-el@jleague.org!102.86.56.243!190.214.22.59!2015-11-27T03:27:49!45.82947!11.61329!86193
kara zor-el!kzor-el@jleague.org!155.130.121.215!75.122.132.124!2015-11-27T03:28:09!46.52196!9.07438!565374
john constantine!jconstantine@jleague.org!190.214.22.116!220.211.18.12!2015-11-27T03:28:19!49.60108!8.81699!569458
kara zor-el!kzor-el@jleague.org!190.214.22.59!169.28.228.153!2015-11-27T03:29:08!48.4422!10.26863!112646
hal jordan!hjordan@jleague.org!60.15.193.249!155.130.120.114!2015-11-26T03:29:17!49.34811!10.98793!212982
barry allen!ballen@jleague.org!169.28.228.153!190.214.22.116!2015-11-26T03:30:50!45.22514!8.72706!205217
clark kent!ckent@jleague.org!75.122.133.75!102.86.56.213!2015-11-25T03:32:24!48.5021!7.98286!710469
dinah lance!dlance@jleague.org!155.130.121.6!106.152.115.130!2015-11-25T03:33:22!46.70316!12.02443!991587
ray palmer!rpalmer@jleague.org!102.86.56.213!220.211.18.12!2015-11-24T03:34:15!47.55809!10.11692!797581
billy batson!bbatson@jleague.org!190.214.22.116!190.214.22.116!2015-11-24T03:35:20!45.26464!10.88954!766350
dinah lance!dlance@jleague.org!106.152.114.248!220.211.18.48!2015-11-24T03:36:30!45.79686!10.52808!329762
kara zor-el!kzor-el@jleague.org!155.130.120.114!60.15.193.249!2015-11-23T03:37:19!46.22271!11.61373!247685
dinah lance!dlance@jleague.org!169.28.228.152!102.86.56.203!2015-11-23T03:38:46!48.30089!8.88868!190487
selina kyle!skyle@jleague.org!75.122.133.10!169.28.228.153!2015-11-23T03:39:21!48.97819!9.0973!402508
dinah lance!dlance@jleague.org!190.214.22.201!60.15.193.74!2015-11-23T03:39:22!48.30691!10.54162!2600
billy batson!bbatson@jleague.org!190.214.22.201!60.15.193.74!2015-11-23T03:39:48!46.57214!9.00633!608066
barry allen!ballen@jleague.org!190.214.22.59!220.211.18.12!2015-11-23T03:41:21!46.09619!10.65999!618621
arthur curry!acurry@jleague.org!190.214.22.201!155.130.121.6!2015-11-23T03:41:39!48.84463!7.80392!329679
kyle rayner!krayner@jleague.org!155.130.121.6!190.214.22.116!2015-11-23T03:42:32!45.80649!12.23219!159520
diana prince!dprince@jleague.org!106.152.114.9!169.28.228.152!2015-11-22T03:43:35!45.29377!7.56316!72330
hal jordan!hjordan@jleague.org!106.152.114.248!102.86.56.203!2015-11-22T03:44:31!48.12325!11.24779!212882
hal jordan!hjordan@jleague.org!60.15.193.250!106.152.114.248!2015-11-22T03:45:52!45.66985!9.11765!410598
ray palmer!rpalmer@jleague.org!220.211.18.31!75.122.133.10!2015-11-21T03:46:49!46.83425!11.77318!213771
arthur curry!acurry@jleague.org!155.130.121.6!106.152.114.248!2015-11-21T03:47:07!49.30848!12.21725!613197
john constantine!jconstantine@jleague.org!220.211.18.12!220.211.18.31!2015-11-21T03:47:40!47.32361!11.35931!999310
dick grayson!dgrayson@jleague.org!190.214.22.201!169.28.228.153!2015-11-21T03:48:50!47.68418!8.14688!527430
kara zor-el!kzor-el@jleague.org!220.211.18.12!190.214.22.59!2015-11-21T03:49:56!46.37077!7.9006!79685
kyle rayner!krayner@jleague.org!220.211.18.31!190.214.22.201!2015-11-21T03:50:32!45.16889!9.94398!867246
selina kyle!skyle@jleague.org!106.152.114.9!102.86.56.199!2015-11-21T03:52:02!46.53017!10.73469!331613
wally west!wwest@jleague.org!220.211.18.12!102.86.56.203!2015-11-21T03:52:24!48.08725!9.65997!974678
kara zor-el!kzor-el@jleague.org!102.86.56.199!190.214.22.59!2015-11-21T03:53:57!45.74803!7.8632!701119
kara zor-el!kzor-el@jleague.org!60.15.193.95!102.86.56.213!2015-11-21T03:54:24!46.73699!9.72751!606480
john constantine!jconstantine@jleague.org!190.214.22.201!75.122.133.75!2015-11-20T03:55:51!46.66411!11.66699!120231
hal jordan!hjordan@jleague.org!106.152.115.49!106.152.115.161!2015-11-20T03:56:58!49.82005!10.57141!660561
barbara gordon!bgordon@jleague.org!220.211.18.31!190.214.22.59!2015-11-20T03:57:08!48.95664!10.91105!611044
clark kent!ckent@jleague.org!169.28.228.153!190.214.22.94!2015-11-20T03:58:25!46.09503!8.55425!278072
selina kyle!skyle@jleague.org!102.86.56.243!220.211.18.12!2015-11-20T03:59:35!47.37583!9.95475!201670
clark kent!ckent@jleague.org!102.86.56.203!75.122.133.10!2015-11-20T04:01:07!46.96531!8.79307!256156
hal jordan!hjordan@jleague.org!169.28.228.152!190.214.22.94!2015-11-20T04:01:34!47.36293!10.30485!356180
billy batson!bbatson@jleague.org!190.214.22.94!102.86.56.199!2015-11-20T04:02:39!46.02934!9.8541!244695
dick grayson!dgrayson@jleague.org!102.86.56.213!60.15.193.95!2015-11-19T04:02:58!49.0903!9.0307!736457
diana prince!dprince@jleague.org!155.130.121.6!75.122.132.124!2015-11-19T04:03:05!46.92776!8.73352!86753
dinah lance!dlance@jleague.org!190.214.22.59!60.15.193.95!2015-11-19T04:04:24!47.20678!11.84854!965056
victor stone!vstone@jleague.org!220.211.18.31!102.86.56.213!2015-11-19T04:05:03!45.69162!12.19687!925440
dinah lance!dlance@jleague.org!169.28.228.152!106.152.115.49!2015-11-19T04:05:07!46.67326!7.59388!626179
barbara gordon!bgordon@jleague.org!106.152.115.49!190.214.22.59!2015-11-19T04:06:15!46.31418!10.0847!21710
billy batson!bbatson@jleague.org!190.214.22.94!155.130.120.114!2015-11-19T04:07:11!46.87472!11.13373!124174
hal jordan!hjordan@jleague.org!102.86.56.199!75.122.133.10!2015-11-18T04:08:44!49.70399!10.25626!842406
wally west!wwest@jleague.org!60.15.193.249!106.152.115.49!2015-11-18T04:09:24!47.51088!11.89425!705372
clark kent!ckent@jleague.org!155.130.120.114!220.211.18.31!2015-11-18T04:09:50!46.72778!9.68083!648064
kyle rayner!krayner@jleague.org!169.28.228.152!155.130.120.114!2015-11-18T04:10:45!47.69387!10.66171!441819
wally west!wwest@jleague.org!75.122.133.10!102.86.56.199!2015-11-18T04:11:53!45.1208!9.6744!96247
hal jordan!hjordan@jleague.org!169.28.228.153!190.214.22.116!2015-11-18T04:11:55!45.86914!11.77138!765331
arthur curry!acurry@jleague.org!169.28.228.153!106.152.114.9!2015-11-18T04:12:04!48.90452!8.14573!441306
kyle rayner!krayner@jleague.org!155.130.121.22!190.214.22.59!2015-11-18T04:12:57!49.25083!11.95998!834342
kyle rayner!krayner@jleague.org!169.28.228.153!155.130.121.215!2015-11-18T04:13:23!45.65954!9.44388!36102
wally west!wwest@jleague.org!106.152.115.130!75.122.132.124!2015-11-18T04:15:02!48.31981!10.61223!48069
kara zor-el!kzor-el@jleague.org!106.152.114.248!102.86.56.213!2015-11-18T04:16:07!48.81999!10.58281!796035
john jones!jjones@jleague.org!220.211.18.12!169.28.228.152!2015-11-18T04:17:39!49.8019!11.439!137452
bruce wayne!bwayne@jleague.org!106.152.114.248!106.152.115.130!2015-11-18T04:18:35!49.10323!8.04223!778802
hal jordan!hjordan@jleague.org!102.86.56.213!102.86.56.213!2015-11-18T04:19:08!46.18072!10.46099!431966
kyle rayner!krayner@jleague.org!155.130.121.215!106.152.114.248!2015-11-18T04:20:45!47.10373!7.55493!866089
dick grayson!dgrayson@jleague.org!155.130.120.114!155.130.121.215!2015-11-18T04:21:36!49.66528!9.44949!473687
